C_SU_SETID,Q
C_SU_FORMS
C_SU_ID,%.20g,%.20g,%.20g,%.20g,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f
Q,518,158,8,18,175.00,850.00,340272.52,5540048.70,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,519,178,9,18,200.00,850.00,340285.01,5540027.04,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,520,198,10,18,225.00,850.00,340297.50,5540005.39,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,521,218,11,18,250.00,850.00,340309.99,5539983.73,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,522,238,12,18,275.00,850.00,340322.49,5539962.08,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,523,258,13,18,300.00,850.00,340334.98,5539940.42,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,524,278,14,18,325.00,850.00,340347.47,5539918.77,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,525,298,15,18,350.00,850.00,340359.97,5539897.11,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,526,318,16,18,375.00,850.00,340372.46,5539875.46,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,527,338,17,18,400.00,850.00,340384.95,5539853.80,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,528,358,18,18,425.00,850.00,340397.45,5539832.15,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,529,378,19,18,450.00,850.00,340409.94,5539810.49,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,530,398,20,18,475.00,850.00,340422.43,5539788.84,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,531,418,21,18,500.00,850.00,340434.93,5539767.18,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,532,438,22,18,525.00,850.00,340447.42,5539745.53,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,533,458,23,18,550.00,850.00,340459.91,5539723.88,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,534,478,24,18,575.00,850.00,340472.40,5539702.22,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,535,498,25,18,600.00,850.00,340484.90,5539680.57,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,536,518,26,18,625.00,850.00,340497.39,5539658.91,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,537,538,27,18,650.00,850.00,340509.88,5539637.26,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,538,558,28,18,675.00,850.00,340522.38,5539615.60,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,539,578,29,18,700.00,850.00,340534.87,5539593.95,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,540,598,30,  300,725.00,850.00,340547.36,  30000000.00, 250.00, 230.00, -220.00, -140.00, -550000.00, 10.00, 20.00, 220.00, 1100.00, 440.00, 2200.00, 660.00, 3400.00, 880.00, 4400.00, 900.00, 4800.00
Q,541,19,1,19,0.00,900.00,340228.37,5540225.26,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,542,39,2,19,25.00,900.00,340240.87,5540203.61,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,543,59,3,19,50.00,900.00,340253.36,5540181.95,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,544,79,4,19,75.00,900.00,340265.85,5540160.30,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,545,99,5,19,100.00,900.00,340278.35,5540138.65,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,546,119,6,19,125.00,900.00,340290.84,5540116.99,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,547,139,7,19,150.00,900.00,340303.33,5540095.34,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,548,159,8,19,175.00,900.00,340315.82,5540073.68,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,549,179,9,19,200.00,900.00,340328.32,5540052.03,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,550,199,10,19,225.00,900.00,340340.81,5540030.37,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,551,219,11,19,250.00,900.00,340353.30,5540008.72,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,552,239,12,19,275.00,900.00,340365.80,5539987.06,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,553,259,13,19,300.00,900.00,340378.29,5539965.41,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,554,279,14,19,325.00,900.00,340390.78,5539943.75,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,555,299,15,19,350.00,900.00,340403.28,5539922.10,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,556,319,16,19,375.00,900.00,340415.77,5539900.44,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,557,339,17,19,400.00,900.00,340428.26,5539878.79,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,558,359,18,19,425.00,900.00,340440.76,5539857.13,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,559,379,19,19,450.00,900.00,340453.25,5539835.48,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,560,399,20,19,475.00,900.00,340465.74,5539813.83,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,561,419,21,19,500.00,900.00,340478.23,5539792.17,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,562,439,22,19,525.00,900.00,340490.73,5539770.52,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,563,459,23,19,550.00,900.00,340503.22,5539748.86,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,564,479,24,19,575.00,900.00,340515.71,5539727.21,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,565,499,25,19,600.00,900.00,340528.21,5539705.55,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,566,519,26,19,625.00,900.00,340540.70,5539683.90,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,567,539,27,19,650.00,900.00,340553.19,5539662.24,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,568,559,28,19,675.00,900.00,340565.69,5539640.59,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,569,579,29,19,700.00,900.00,340578.18,5539618.93,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,570,599,30,19,725.00,900.00,340590.67,5539597.28,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,571,20,1,20,0.00,950.00,340271.68,5540250.25,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,572,40,2,20,25.00,950.00,340284.18,5540228.60,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,573,60,3,20,50.00,950.00,340296.67,5540206.94,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,574,80,4,20,75.00,950.00,340309.16,5540185.29,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,575,100,5,20,100.00,950.00,340321.65,5540163.63,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,576,120,6,20,125.00,950.00,340334.15,5540141.98,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,577,140,7,20,150.00,950.00,340346.64,5540120.32,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,578,160,8,20,175.00,950.00,340359.13,5540098.67,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,579,180,9,20,200.00,950.00,340371.63,5540077.01,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,580,200,10,20,225.00,950.00,340384.12,5540055.36,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,581,220,11,20,250.00,950.00,340396.61,5540033.70,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,582,240,12,20,275.00,950.00,340409.11,5540012.05,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,583,260,13,20,300.00,950.00,340421.60,5539990.39,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,584,280,14,20,325.00,950.00,340434.09,5539968.74,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,585,300,15,20,350.00,950.00,340446.59,5539947.08,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,586,320,16,20,375.00,950.00,340459.08,5539925.43,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,587,340,17,20,400.00,950.00,340471.57,5539903.78,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,588,360,18,20,425.00,950.00,340484.06,5539882.12,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,589,380,19,20,450.00,950.00,340496.56,5539860.47,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,590,400,20,20,475.00,950.00,340509.05,5539838.81,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,591,420,21,20,500.00,950.00,340521.54,5539817.16,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,592,440,22,20,525.00,950.00,340534.04,5539795.50,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,593,460,23,20,550.00,950.00,340546.53,5539773.85,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,594,480,24,20,575.00,950.00,340559.02,5539752.19,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,595,500,25,20,600.00,950.00,340571.52,5539730.54,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,596,520,26,20,625.00,950.00,340584.01,5539708.88,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,597,540,27,20,650.00,950.00,340596.50,5539687.23,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,598,560,28,20,675.00,950.00,340609.00,5539665.57,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,599,580,29,20,700.00,950.00,340621.49,5539643.92,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
Q,600,600,30,20,725.00,950.00,340633.98,5539622.27,50.00,30.00,-20.00,-40.00,-10.00,0.00,0.00,200.00,1000.00,400.00,2000.00,600.00,3000.00,800.00,4000.00,800.00,4000.00
