C_SU_SETID,Q
C_SU_FORMS
C_SU_ID,%.20g,%.20g,%.20g,%.20g,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f
Q,151,669,30,2,725.00,50.00,339205.61,5540097.00,15.10,1416.38,1958.54,2515.88,3197.50,3777.46,4177.50,4459.14,4740.39,5021.28,5028.68,5035.38
Q,152,692,31,2,750.00,50.00,339218.10,5540075.35,15.20,1441.55,2001.19,2572.47,3235.41,3789.09,4174.50,4455.58,4736.23,5016.50,5024.70,5032.14
Q,153,715,32,2,775.00,50.00,339230.59,5540053.69,15.30,1468.11,2046.74,2633.07,3274.71,3800.83,4171.50,4452.02,4732.08,5011.73,5020.74,5028.89
Q,154,738,33,2,800.00,50.00,339243.09,5540032.04,15.40,1496.21,2095.56,2698.16,3315.47,3812.67,4168.52,4448.47,4727.95,5006.98,5016.78,5025.66
Q,155,761,34,2,825.00,50.00,339255.58,5540010.38,15.50,1525.97,2148.04,2768.33,3357.79,3824.63,4165.53,4444.93,4723.82,5002.25,5012.83,5022.43
Q,156,784,35,2,850.00,50.00,339268.07,5539988.73,15.60,1557.59,2204.68,2844.28,3401.78,3836.70,4162.55,4441.40,4719.71,4997.52,5008.89,5019.21
Q,157,807,36,2,875.00,50.00,339280.57,5539967.07,15.70,1591.26,2266.04,2926.83,3447.54,3848.88,4159.58,4437.88,4715.61,4992.81,5004.96,5015.99
Q,158,830,37,2,900.00,50.00,339293.06,5539945.42,15.80,1627.21,2332.84,3017.03,3495.20,3861.18,4156.62,4434.37,4711.51,4988.11,5001.04,5012.78
Q,159,853,38,2,925.00,50.00,339305.55,5539923.76,15.90,1665.71,2405.91,3116.11,3544.89,3873.60,4153.66,4430.86,4707.43,4983.43,4997.13,5009.58
Q,160,876,39,2,950.00,50.00,339318.05,5539902.11,16.00,1707.08,2486.30,3225.64,3596.77,3886.14,4150.71,4427.36,4703.36,4978.76,4993.23,5006.38
Q,161,899,40,2,975.00,50.00,339330.54,5539880.46,16.10,1751.69,2575.34,3347.59,3650.99,3898.81,4147.76,4423.87,4699.30,4974.10,4989.33,5003.19
Q,162,922,41,2,1000.00,50.00,339343.03,5539858.80,16.20,1800.00,2674.68,3484.52,3707.74,3911.60,4144.83,4420.39,4695.25,4969.46,4985.45,5000.00
Q,163,945,42,2,1025.00,50.00,339355.52,5539837.15,16.30,1800.00,2675.17,3485.37,3707.83,3911.40,4144.78,4420.60,4695.72,4970.21,4985.81,5000.00
Q,164,968,43,2,1050.00,50.00,339368.02,5539815.49,16.40,1800.00,2675.67,3486.23,3707.93,3911.21,4144.73,4420.80,4696.20,4970.97,4986.17,5000.00
Q,165,991,44,2,1075.00,50.00,339380.51,5539793.84,16.50,1800.00,2676.17,3487.09,3708.02,3911.01,4144.68,4421.01,4696.67,4971.73,4986.54,5000.00
Q,166,1014,45,2,1100.00,50.00,339393.00,5539772.18,16.60,1800.00,2676.66,3487.94,3708.12,3910.82,4144.63,4421.21,4697.14,4972.49,4986.90,5000.00
Q,167,1037,46,2,1125.00,50.00,339405.50,5539750.53,16.70,1800.00,2677.16,3488.80,3708.21,3910.62,4144.58,4421.41,4697.62,4973.24,4987.26,5000.00
Q,168,1060,47,2,1150.00,50.00,339417.99,5539728.87,16.80,1800.00,2677.66,3489.66,3708.31,3910.43,4144.53,4421.62,4698.09,4974.00,4987.62,5000.00
Q,169,1083,48,2,1175.00,50.00,339430.48,5539707.22,16.90,1800.00,2678.16,3490.52,3708.40,3910.24,4144.48,4421.82,4698.56,4974.76,4987.99,5000.00
Q,170,1106,49,2,1200.00,50.00,339442.98,5539685.56,17.00,1800.00,2678.65,3491.38,3708.50,3910.04,4144.43,4422.03,4699.04,4975.52,4988.35,5000.00
Q,171,1129,50,2,1225.00,50.00,339455.47,5539663.91,17.10,1800.00,2679.15,3492.24,3708.59,3909.85,4144.38,4422.23,4699.51,4976.28,4988.71,5000.00
Q,172,1152,51,2,1250.00,50.00,339467.96,5539642.25,17.20,1800.00,2679.65,3493.10,3708.69,3909.65,4144.33,4422.43,4699.99,4977.04,4989.07,5000.00
Q,173,1175,52,2,1275.00,50.00,339480.46,5539620.60,17.30,1800.00,2680.15,3493.96,3708.78,3909.46,4144.28,4422.64,4700.46,4977.80,4989.44,5000.00
Q,174,1198,53,2,1300.00,50.00,339492.95,5539598.94,17.40,1800.00,2680.65,3494.82,3708.88,3909.27,4144.23,4422.84,4700.94,4978.56,4989.80,5000.00
Q,175,1221,54,2,1325.00,50.00,339505.44,5539577.29,17.50,1800.00,2681.15,3495.69,3708.97,3909.07,4144.19,4423.05,4701.41,4979.32,4990.16,5000.00
Q,176,1244,55,2,1350.00,50.00,339517.93,5539555.64,17.60,1800.00,2681.65,3496.55,3709.07,3908.88,4144.14,4423.25,4701.89,4980.08,4990.53,5000.00
Q,177,1267,56,2,1375.00,50.00,339530.43,5539533.98,17.70,1800.00,2682.15,3497.41,3709.16,3908.68,4144.09,4423.46,4702.36,4980.85,4990.89,5000.00
Q,178,1290,57,2,1400.00,50.00,339542.92,5539512.33,17.80,1800.00,2682.65,3498.28,3709.26,3908.49,4144.04,4423.66,4702.84,4981.61,4991.25,5000.00
Q,179,1313,58,2,1425.00,50.00,339555.41,5539490.67,17.90,1800.00,2683.15,3499.14,3709.35,3908.30,4143.99,4423.86,4703.31,4982.37,4991.62,5000.00
Q,180,1336,59,2,1450.00,50.00,339567.91,5539469.02,18.00,1800.00,2683.65,3500.01,3709.45,3908.10,4143.94,4424.07,4703.79,4983.13,4991.98,5000.00
Q,181,1359,60,2,1475.00,50.00,339580.40,5539447.36,18.10,1800.00,2684.15,3500.88,3709.54,3907.91,4143.89,4424.27,4704.26,4983.90,4992.34,5000.00
Q,182,1382,61,2,1500.00,50.00,339592.89,5539425.71,18.20,1800.00,2684.65,3501.74,3709.64,3907.72,4143.84,4424.48,4704.74,4984.66,4992.71,5000.00
Q,183,1405,62,2,1525.00,50.00,339605.39,5539404.05,18.30,1800.00,2685.15,3502.61,3709.73,3907.52,4143.79,4424.68,4705.21,4985.42,4993.07,5000.00
Q,184,1428,63,2,1550.00,50.00,339617.88,5539382.40,18.40,1800.00,2685.65,3503.48,3709.83,3907.33,4143.74,4424.89,4705.69,4986.19,4993.44,5000.00
Q,185,1451,64,2,1575.00,50.00,339630.37,5539360.74,18.50,1800.00,2686.16,3504.35,3709.92,3907.13,4143.69,4425.09,4706.17,4986.95,4993.80,5000.00
Q,186,1474,65,2,1600.00,50.00,339642.87,5539339.09,18.60,1800.00,2686.66,3505.22,3710.02,3906.94,4143.64,4425.30,4706.64,4987.72,4994.16,5000.00
Q,187,1497,66,2,1625.00,50.00,339655.36,5539317.43,18.70,1800.00,2687.16,3506.09,3710.11,3906.75,4143.60,4425.50,4707.12,4988.48,4994.53,5000.00
Q,188,1520,67,2,1650.00,50.00,339667.85,5539295.78,18.80,1800.00,2687.66,3506.96,3710.21,3906.55,4143.55,4425.70,4707.60,4989.25,4994.89,5000.00
Q,189,1543,68,2,1675.00,50.00,339680.34,5539274.13,18.90,1800.00,2688.17,3507.84,3710.30,3906.36,4143.50,4425.91,4708.07,4990.01,4995.26,5000.00
Q,190,1566,69,2,1700.00,50.00,339692.84,5539252.47,19.00,1800.00,2688.67,3508.71,3710.40,3906.17,4143.45,4426.11,4708.55,4990.78,4995.62,5000.00
Q,191,1589,70,2,1725.00,50.00,339705.33,5539230.82,19.10,1800.00,2689.18,3509.58,3710.49,3905.97,4143.40,4426.32,4709.03,4991.54,4995.99,5000.00
Q,192,1612,71,2,1750.00,50.00,339717.82,5539209.16,19.20,1800.00,2689.68,3510.46,3710.59,3905.78,4143.35,4426.52,4709.50,4992.31,4996.35,5000.00
Q,193,1635,72,2,1775.00,50.00,339730.32,5539187.51,19.30,1800.00,2690.18,3511.33,3710.68,3905.59,4143.30,4426.73,4709.98,4993.08,4996.71,5000.00
Q,194,1658,73,2,1800.00,50.00,339742.81,5539165.85,19.40,1800.00,2690.69,3512.21,3710.78,3905.39,4143.25,4426.93,4710.46,4993.85,4997.08,5000.00
Q,195,1681,74,2,1825.00,50.00,339755.30,5539144.20,19.50,1800.00,2691.19,3513.08,3710.87,3905.20,4143.20,4427.14,4710.94,4994.61,4997.44,5000.00
Q,196,1704,75,2,1850.00,50.00,339767.80,5539122.54,19.60,1800.00,2691.70,3513.96,3710.97,3905.01,4143.15,4427.34,4711.42,4995.38,4997.81,5000.00
Q,197,1727,76,2,1875.00,50.00,339780.29,5539100.89,19.70,1800.00,2692.20,3514.83,3711.06,3904.81,4143.10,4427.55,4711.89,4996.15,4998.17,5000.00
Q,198,1750,77,2,1900.00,50.00,339792.78,5539079.23,19.80,1800.00,2692.71,3515.71,3711.16,3904.62,4143.05,4427.75,4712.37,4996.92,4998.54,5000.00
Q,199,1773,78,2,1925.00,50.00,339805.28,5539057.58,19.90,1800.00,2693.22,3516.59,3711.25,3904.43,4143.00,4427.96,4712.85,4997.69,4998.90,5000.00
Q,200,1796,79,2,1950.00,50.00,339817.77,5539035.92,20.00,1800.00,2693.72,3517.47,3711.35,3904.23,4142.96,4428.16,4713.33,4998.46,4999.27,5000.00
Q,201,1819,80,2,1975.00,50.00,339830.26,5539014.27,20.10,1800.00,2694.23,3518.35,3711.44,3904.04,4142.91,4428.37,4713.81,4999.23,4999.63,5000.00
Q,202,1842,81,2,2000.00,50.00,339842.75,5538992.61,20.20,1800.00,2694.74,3519.23,3711.54,3903.85,4142.86,4428.57,4714.29,5000.00,5000.00,5000.00
Q,203,1865,82,2,2025.00,50.00,339855.25,5538970.96,20.30,1813.79,2698.43,3513.68,3737.49,3948.68,4193.45,4475.51,4756.18,5035.38,5035.38,5035.38
Q,204,1888,83,2,2050.00,50.00,339867.74,5538949.31,20.40,1827.91,2702.14,3508.16,3763.99,3995.10,4245.93,4523.97,4799.21,5071.53,5071.53,5071.53
Q,205,1911,84,2,2075.00,50.00,339880.23,5538927.65,20.50,1842.36,2705.86,3502.67,3791.07,4043.19,4300.44,4574.03,4843.43,5108.46,5108.46,5108.46
Q,206,1934,85,2,2100.00,50.00,339892.73,5538906.00,20.60,1857.16,2709.60,3497.20,3818.74,4093.06,4357.11,4625.80,4888.89,5146.22,5146.22,5146.22
Q,207,1957,86,2,2125.00,50.00,339905.22,5538884.34,20.70,1872.32,2713.36,3491.75,3847.02,4144.83,4416.07,4679.37,4935.66,5184.82,5184.82,5184.82
Q,208,1980,87,2,2150.00,50.00,339917.71,5538862.69,20.80,1887.86,2717.13,3486.34,3875.94,4198.61,4477.50,4734.84,4983.79,5224.31,5224.31,5224.31
Q,209,2003,88,2,2175.00,50.00,339930.21,5538841.03,20.90,1903.79,2720.92,3480.94,3905.53,4254.54,4541.56,4792.33,5033.37,5264.71,5264.71,5264.71
Q,210,2026,89,2,2200.00,50.00,339942.70,5538819.38,21.00,1920.13,2724.72,3475.57,3935.80,4312.76,4608.46,4851.97,5084.45,5306.07,5306.07,5306.07
Q,211,2049,90,2,2225.00,50.00,339955.19,5538797.72,21.10,1936.90,2728.54,3470.23,3966.79,4373.44,4678.40,4913.89,5137.12,5348.41,5348.41,5348.41
Q,212,2072,91,2,2250.00,50.00,339967.68,5538776.07,21.20,1954.12,2732.37,3464.91,3998.52,4436.76,4751.62,4978.25,5191.46,5391.78,5391.78,5391.78
Q,213,2095,92,2,2275.00,50.00,339980.18,5538754.41,21.30,1971.80,2736.22,3459.62,4031.02,4502.92,4828.39,5045.20,5247.57,5436.23,5436.23,5436.23
Q,214,2118,93,2,2300.00,50.00,339992.67,5538732.76,21.40,1989.97,2740.09,3454.35,4064.33,4572.12,4909.01,5114.93,5305.53,5481.80,5481.80,5481.80
Q,215,2141,94,2,2325.00,50.00,340005.16,5538711.10,21.50,2008.66,2743.97,3449.10,4098.48,4644.61,4993.81,5187.63,5365.45,5528.53,5528.53,5528.53
Q,216,2164,95,2,2350.00,50.00,340017.66,5538689.45,21.60,2027.88,2747.87,3443.88,4133.50,4720.66,5083.15,5263.52,5427.46,5576.47,5576.47,5576.47
Q,217,2187,96,2,2375.00,50.00,340030.15,5538667.80,21.70,2047.67,2751.79,3438.68,4169.44,4800.58,5177.48,5342.85,5491.66,5625.69,5625.69,5625.69
Q,218,2210,97,2,2400.00,50.00,340042.64,5538646.14,21.80,2068.04,2755.72,3433.50,4206.33,4884.70,5277.25,5425.87,5558.20,5676.23,5676.23,5676.23
Q,219,2233,98,2,2425.00,50.00,340055.14,5538624.49,21.90,2089.04,2759.67,3428.35,4244.22,4973.40,5383.03,5512.89,5627.22,5728.16,5728.16,5728.16
Q,220,2256,99,2,2450.00,50.00,340067.63,5538602.83,22.00,2110.69,2763.64,3423.22,4283.16,5067.12,5495.43,5604.23,5698.87,5781.54,5781.54,5781.54
Q,221,2279,100,2,2475.00,50.00,340080.12,5538581.18,22.10,2133.02,2767.62,3418.11,4323.18,5166.34,5615.18,5700.27,5773.34,5836.44,5836.44,5836.44
Q,222,2302,101,2,2500.00,50.00,340092.62,5538559.52,22.20,2156.08,2771.63,3413.03,4364.35,5271.63,5743.12,5801.42,5850.80,5892.94,5892.94,5892.94
Q,223,2325,102,2,2525.00,50.00,340105.11,5538537.87,22.20,2156.08,2771.63,3413.03,4364.35,5271.63,5743.12,5801.42,5850.80,5892.94,5892.94,5892.94
Q,224,2348,103,2,2550.00,50.00,340117.60,5538516.21,22.20,2156.08,2771.63,3413.03,4364.35,5271.63,5743.12,5801.42,5850.80,5892.94,5892.94,5892.94
Q,225,2371,104,2,2575.00,50.00,340130.09,5538494.56,22.20,2156.08,2771.63,3413.03,4364.35,5271.63,5743.12,5801.42,5850.80,5892.94,5892.94,5892.94
Q,226,2394,105,2,2600.00,50.00,340142.59,5538472.90,22.20,2156.08,2771.63,3413.03,4364.35,5271.63,5743.12,5801.42,5850.80,5892.94,5892.94,5892.94
Q,227,2417,106,2,2625.00,50.00,340155.08,5538451.25,22.20,2156.08,2771.63,3413.03,4364.35,5271.63,5743.12,5801.42,5850.80,5892.94,5892.94,5892.94
Q,228,2440,107,2,2650.00,50.00,340167.57,5538429.59,22.20,2156.08,2771.63,3413.03,4364.35,5271.63,5743.12,5801.42,5850.80,5892.94,5892.94,5892.94
Q,229,2463,108,2,2675.00,50.00,340180.07,5538407.94,22.20,2156.08,2771.63,3413.03,4364.35,5271.63,5743.12,5801.42,5850.80,5892.94,5892.94,5892.94
Q,230,2486,109,2,2700.00,50.00,340192.56,5538386.29,22.20,2156.08,2771.63,3413.03,4364.35,5271.63,5743.12,5801.42,5850.80,5892.94,5892.94,5892.94
Q,231,2509,110,2,2725.00,50.00,340205.05,5538364.63,22.20,2156.08,2771.63,3413.03,4364.35,5271.63,5743.12,5801.42,5850.80,5892.94,5892.94,5892.94
Q,232,2532,111,2,2750.00,50.00,340217.55,5538342.98,22.20,2156.08,2771.63,3413.03,4364.35,5271.63,5743.12,5801.42,5850.80,5892.94,5892.94,5892.94
Q,233,2555,112,2,2775.00,50.00,340230.04,5538321.32,22.20,2156.08,2771.63,3413.03,4364.35,5271.63,5743.12,5801.42,5850.80,5892.94,5892.94,5892.94
Q,234,2578,113,2,2800.00,50.00,340242.53,5538299.67,22.20,2156.08,2771.63,3413.03,4364.35,5271.63,5743.12,5801.42,5850.80,5892.94,5892.94,5892.94
Q,235,2601,114,2,2825.00,50.00,340255.03,5538278.01,22.20,2156.08,2771.63,3413.03,4364.35,5271.63,5743.12,5801.42,5850.80,5892.94,5892.94,5892.94
Q,236,2624,115,2,2850.00,50.00,340267.52,5538256.36,22.20,2156.08,2771.63,3413.03,4364.35,5271.63,5743.12,5801.42,5850.80,5892.94,5892.94,5892.94
Q,237,2647,116,2,2875.00,50.00,340280.01,5538234.70,22.20,2156.08,2771.63,3413.03,4364.35,5271.63,5743.12,5801.42,5850.80,5892.94,5892.94,5892.94
Q,238,2670,117,2,2900.00,50.00,340292.50,5538213.05,22.20,2156.08,2771.63,3413.03,4364.35,5271.63,5743.12,5801.42,5850.80,5892.94,5892.94,5892.94
Q,239,2693,118,2,2925.00,50.00,340305.00,5538191.39,22.20,2156.08,2771.63,3413.03,4364.35,5271.63,5743.12,5801.42,5850.80,5892.94,5892.94,5892.94
Q,240,2716,119,2,2950.00,50.00,340317.49,5538169.74,22.20,2156.08,2771.63,3413.03,4364.35,5271.63,5743.12,5801.42,5850.80,5892.94,5892.94,5892.94
Q,241,2739,120,2,2975.00,50.00,340329.98,5538148.08,22.20,2156.08,2771.63,3413.03,4364.35,5271.63,5743.12,5801.42,5850.80,5892.94,5892.94,5892.94
Q,242,2762,121,2,3000.00,50.00,340342.48,5538126.43,22.20,2156.08,2771.63,3413.03,4364.35,5271.63,5743.12,5801.42,5850.80,5892.94,5892.94,5892.94
Q,243,3,1,3,0.00,100.00,338886.62,5540749.97,26.30,1277.09,1718.27,2193.16,2972.32,3742.76,4269.66,4557.43,4845.00,5132.39,5132.39,5132.39
Q,244,26,2,3,25.00,100.00,338899.11,5540728.32,26.30,1277.09,1718.27,2193.16,2972.32,3742.76,4269.66,4557.43,4845.00,5132.39,5132.39,5132.39
Q,245,49,3,3,50.00,100.00,338911.60,5540706.66,26.30,1277.09,1718.27,2193.16,2972.32,3742.76,4269.66,4557.43,4845.00,5132.39,5132.39,5132.39
Q,246,72,4,3,75.00,100.00,338924.10,5540685.01,26.30,1277.09,1718.27,2193.16,2972.32,3742.76,4269.66,4557.43,4845.00,5132.39,5132.39,5132.39
Q,247,95,5,3,100.00,100.00,338936.59,5540663.35,26.30,1277.09,1718.27,2193.16,2972.32,3742.76,4269.66,4557.43,4845.00,5132.39,5132.39,5132.39
Q,248,118,6,3,125.00,100.00,338949.08,5540641.70,26.30,1277.09,1718.27,2193.16,2972.32,3742.76,4269.66,4557.43,4845.00,5132.39,5132.39,5132.39
Q,249,141,7,3,150.00,100.00,338961.58,5540620.04,26.30,1277.09,1718.27,2193.16,2972.32,3742.76,4269.66,4557.43,4845.00,5132.39,5132.39,5132.39
Q,250,164,8,3,175.00,100.00,338974.07,5540598.39,26.30,1277.09,1718.27,2193.16,2972.32,3742.76,4269.66,4557.43,4845.00,5132.39,5132.39,5132.39
Q,251,187,9,3,200.00,100.00,338986.56,5540576.74,26.30,1277.09,1718.27,2193.16,2972.32,3742.76,4269.66,4557.43,4845.00,5132.39,5132.39,5132.39
Q,252,210,10,3,225.00,100.00,338999.06,5540555.08,26.30,1277.09,1718.27,2193.16,2972.32,3742.76,4269.66,4557.43,4845.00,5132.39,5132.39,5132.39
Q,253,233,11,3,250.00,100.00,339011.55,5540533.43,26.30,1277.09,1718.27,2193.16,2972.32,3742.76,4269.66,4557.43,4845.00,5132.39,5132.39,5132.39
Q,254,256,12,3,275.00,100.00,339024.04,5540511.77,26.30,1277.09,1718.27,2193.16,2972.32,3742.76,4269.66,4557.43,4845.00,5132.39,5132.39,5132.39
Q,255,279,13,3,300.00,100.00,339036.54,5540490.12,26.30,1277.09,1718.27,2193.16,2972.32,3742.76,4269.66,4557.43,4845.00,5132.39,5132.39,5132.39
Q,256,302,14,3,325.00,100.00,339049.03,5540468.46,26.30,1277.09,1718.27,2193.16,2972.32,3742.76,4269.66,4557.43,4845.00,5132.39,5132.39,5132.39
Q,257,325,15,3,350.00,100.00,339061.52,5540446.81,26.30,1277.09,1718.27,2193.16,2972.32,3742.76,4269.66,4557.43,4845.00,5132.39,5132.39,5132.39
Q,258,348,16,3,375.00,100.00,339074.01,5540425.15,26.30,1277.09,1718.27,2193.16,2972.32,3742.76,4269.66,4557.43,4845.00,5132.39,5132.39,5132.39
Q,259,371,17,3,400.00,100.00,339086.51,5540403.50,26.30,1277.09,1718.27,2193.16,2972.32,3742.76,4269.66,4557.43,4845.00,5132.39,5132.39,5132.39
Q,260,394,18,3,425.00,100.00,339099.00,5540381.84,26.30,1277.09,1718.27,2193.16,2972.32,3742.76,4269.66,4557.43,4845.00,5132.39,5132.39,5132.39
Q,261,417,19,3,450.00,100.00,339111.49,5540360.19,26.30,1277.09,1718.27,2193.16,2972.32,3742.76,4269.66,4557.43,4845.00,5132.39,5132.39,5132.39
Q,262,440,20,3,475.00,100.00,339123.99,5540338.53,26.30,1277.09,1718.27,2193.16,2972.32,3742.76,4269.66,4557.43,4845.00,5132.39,5132.39,5132.39
Q,263,463,21,3,500.00,100.00,339136.48,5540316.88,26.30,1277.09,1718.27,2193.16,2972.32,3742.76,4269.66,4557.43,4845.00,5132.39,5132.39,5132.39
Q,264,486,22,3,525.00,100.00,339148.97,5540295.22,26.40,1293.24,1743.79,2226.59,2999.13,3751.03,4263.25,4549.83,4836.13,5122.21,5123.95,5125.52
Q,265,509,23,3,550.00,100.00,339161.47,5540273.57,26.50,1310.03,1770.49,2261.60,3026.69,3759.36,4256.88,4542.26,4827.32,5112.08,5115.55,5118.68
Q,266,532,24,3,575.00,100.00,339173.96,5540251.92,26.60,1327.49,1798.45,2298.31,3055.01,3767.74,4250.53,4534.74,4818.55,5102.01,5107.18,5111.86
Q,267,555,25,3,600.00,100.00,339186.45,5540230.26,26.70,1345.66,1827.77,2336.87,3084.15,3776.18,4244.21,4527.25,4809.83,5092.00,5098.86,5105.07
Q,268,578,26,3,625.00,100.00,339198.95,5540208.61,26.80,1364.60,1858.58,2377.44,3114.14,3784.67,4237.92,4519.80,4801.15,5082.05,5090.58,5098.31
Q,269,601,27,3,650.00,100.00,339211.44,5540186.95,26.90,1384.37,1891.01,2420.20,3145.02,3793.23,4231.66,4512.38,4792.53,5072.16,5082.34,5091.58
Q,270,624,28,3,675.00,100.00,339223.93,5540165.30,27.00,1405.02,1925.19,2465.35,3176.84,3801.84,4225.42,4505.00,4783.95,5062.32,5074.14,5084.87
Q,271,647,29,3,700.00,100.00,339236.42,5540143.64,27.10,1426.62,1961.30,2513.13,3209.64,3810.51,4219.21,4497.66,4775.41,5052.55,5065.98,5078.19
Q,272,670,30,3,725.00,100.00,339248.92,5540121.99,27.20,1449.25,1999.51,2563.80,3243.48,3819.23,4213.03,4490.35,4766.92,5042.82,5057.86,5071.53
Q,273,693,31,3,750.00,100.00,339261.41,5540100.33,27.30,1472.99,2040.05,2617.66,3278.42,3828.02,4206.88,4483.08,4758.48,5033.16,5049.78,5064.90
Q,274,716,32,3,775.00,100.00,339273.90,5540078.68,27.40,1497.94,2083.16,2675.07,3314.50,3836.87,4200.76,4475.85,4750.08,5023.55,5041.73,5058.30
Q,275,739,33,3,800.00,100.00,339286.40,5540057.02,27.50,1524.20,2129.13,2736.42,3351.81,3845.79,4194.66,4468.65,4741.73,5013.99,5033.73,5051.72
Q,276,762,34,3,825.00,100.00,339298.89,5540035.37,27.60,1551.90,2178.28,2802.20,3390.41,3854.76,4188.58,4461.48,4733.42,5004.49,5025.76,5045.16
Q,277,785,35,3,850.00,100.00,339311.38,5540013.71,27.70,1581.16,2230.99,2872.97,3430.37,3863.80,4182.54,4454.35,4725.15,4995.05,5017.83,5038.64
Q,278,808,36,3,875.00,100.00,339323.88,5539992.06,27.80,1612.14,2287.73,2949.38,3471.77,3872.90,4176.52,4447.25,4716.93,4985.65,5009.93,5032.14
Q,279,831,37,3,900.00,100.00,339336.37,5539970.41,27.90,1645.01,2349.03,3032.23,3514.72,3882.07,4170.52,4440.19,4708.74,4976.31,5002.08,5025.66
Q,280,854,38,3,925.00,100.00,339348.86,5539948.75,28.00,1679.98,2415.54,3122.48,3559.29,3891.30,4164.55,4433.15,4700.61,4967.02,4994.26,5019.21
Q,281,877,39,3,950.00,100.00,339361.35,5539927.10,28.10,1717.28,2488.04,3221.30,3605.61,3900.59,4158.61,4426.16,4692.51,4957.79,4986.48,5012.78
Q,282,900,40,3,975.00,100.00,339373.85,5539905.44,28.20,1757.18,2567.48,3330.14,3653.79,3909.96,4152.69,4419.19,4684.45,4948.60,4978.73,5006.38
Q,283,923,41,3,1000.00,100.00,339386.34,5539883.79,28.30,1800.00,2655.06,3450.81,3703.95,3919.39,4146.80,4412.26,4676.44,4939.47,4971.02,5000.00
Q,284,946,42,3,1025.00,100.00,339398.83,5539862.13,28.40,1800.00,2656.03,3452.47,3704.13,3919.00,4146.70,4412.67,4677.38,4940.95,4971.74,5000.00
Q,285,969,43,3,1050.00,100.00,339411.33,5539840.48,28.50,1800.00,2657.00,3454.14,3704.32,3918.61,4146.60,4413.07,4678.31,4942.44,4972.46,5000.00
Q,286,992,44,3,1075.00,100.00,339423.82,5539818.82,28.60,1800.00,2657.97,3455.80,3704.51,3918.22,4146.50,4413.48,4679.25,4943.93,4973.18,5000.00
Q,287,1015,45,3,1100.00,100.00,339436.31,5539797.17,28.70,1800.00,2658.95,3457.47,3704.70,3917.83,4146.40,4413.88,4680.18,4945.42,4973.90,5000.00
Q,288,1038,46,3,1125.00,100.00,339448.81,5539775.51,28.80,1800.00,2659.92,3459.15,3704.89,3917.44,4146.30,4414.29,4681.12,4946.91,4974.62,5000.00
Q,289,1061,47,3,1150.00,100.00,339461.30,5539753.86,28.90,1800.00,2660.90,3460.82,3705.08,3917.05,4146.21,4414.70,4682.06,4948.41,4975.34,5000.00
Q,290,1084,48,3,1175.00,100.00,339473.79,5539732.20,29.00,1800.00,2661.88,3462.50,3705.27,3916.66,4146.11,4415.10,4683.00,4949.90,4976.06,5000.00
Q,291,1107,49,3,1200.00,100.00,339486.29,5539710.55,29.10,1800.00,2662.85,3464.18,3705.46,3916.27,4146.01,4415.51,4683.94,4951.40,4976.78,5000.00
Q,292,1130,50,3,1225.00,100.00,339498.78,5539688.89,29.20,1800.00,2663.83,3465.86,3705.65,3915.88,4145.91,4415.92,4684.88,4952.90,4977.50,5000.00
Q,293,1153,51,3,1250.00,100.00,339511.27,5539667.24,29.30,1800.00,2664.81,3467.54,3705.84,3915.49,4145.81,4416.32,4685.82,4954.39,4978.22,5000.00
Q,294,1176,52,3,1275.00,100.00,339523.76,5539645.59,29.40,1800.00,2665.80,3469.23,3706.03,3915.10,4145.71,4416.73,4686.76,4955.89,4978.94,5000.00
Q,295,1199,53,3,1300.00,100.00,339536.26,5539623.93,29.50,1800.00,2666.78,3470.92,3706.22,3914.71,4145.61,4417.14,4687.70,4957.40,4979.66,5000.00
Q,296,1222,54,3,1325.00,100.00,339548.75,5539602.28,29.60,1800.00,2667.76,3472.61,3706.41,3914.32,4145.52,4417.54,4688.64,4958.90,4980.39,5000.00
Q,297,1245,55,3,1350.00,100.00,339561.24,5539580.62,29.70,1800.00,2668.75,3474.30,3706.60,3913.93,4145.42,4417.95,4689.58,4960.40,4981.11,5000.00
Q,298,1268,56,3,1375.00,100.00,339573.74,5539558.97,29.80,1800.00,2669.73,3476.00,3706.79,3913.54,4145.32,4418.36,4690.53,4961.91,4981.83,5000.00
Q,299,1291,57,3,1400.00,100.00,339586.23,5539537.31,29.90,1800.00,2670.72,3477.70,3706.98,3913.15,4145.22,4418.76,4691.47,4963.42,4982.55,5000.00
Q,300,1314,58,3,1425.00,100.00,339598.72,5539515.66,30.00,1800.00,2671.71,3479.40,3707.17,3912.76,4145.12,4419.17,4692.41,4964.92,4983.28,5000.00
Q,301,1337,59,3,1450.00,100.00,339611.22,5539494.00,30.10,1800.00,2672.70,3481.10,3707.36,3912.37,4145.02,4419.58,4693.36,4966.43,4984.00,5000.00
Q,302,1360,60,3,1475.00,100.00,339623.71,5539472.35,30.20,1800.00,2673.69,3482.81,3707.55,3911.98,4144.92,4419.99,4694.30,4967.94,4984.72,5000.00
Q,303,1383,61,3,1500.00,100.00,339636.20,5539450.69,30.30,1800.00,2674.68,3484.52,3707.74,3911.60,4144.83,4420.39,4695.25,4969.46,4985.45,5000.00
